Word		Original_feature		Predicted_feature
को		UNK		UNK
कहा		yA		yA
था		WA		WA
कि		UNK		UNK
सद्दाम		0		0
सहित		UNK		UNK
बाथ		0		UNK
पार्टी		0		0
के		UNK		UNK
अन्य		UNK		UNK
नेताओं		0		0
को		UNK		UNK
इराकी		UNK		UNK
सरकार		0		0
के		UNK		UNK
हवाले		0		UNK
तभी		UNK		UNK
किया		yA		yA
जाएगा		gA		gA
जब		UNK		UNK
उनके		ke		ke
पास		UNK		UNK
उन्हें		ko		ko
रखने		nA		nA
की		UNK		UNK
उचित		UNK		UNK
सुविधा		0		0
होगी		gA		gA
।		UNK		UNK
इस		UNK		UNK
हमले		0		0
में		UNK		UNK
तलाबानी		0		0
के		UNK		UNK
सुरक्षा		0		0
गार्ड		0		0
भी		UNK		UNK
घायल		UNK		UNK
हो		0		0
गए		yA1		yA1
।		UNK		UNK
तेल		0		0
कंपनी		0		0
का		UNK		UNK
सुरक्षा		0		0
प्रमुख		0		UNK
घाजी		0		0
तलाबानी		0		0
जलाल		0		0
तलाबानी		0		0
का		UNK		UNK
चचेरा		UNK		0
भाई		0		yA
था		WA		WA
।		UNK		UNK
जलाल		0		0
पेट्रियॉटिक		UNK		0
यूनियन		0		0
ऑफ		UNK		UNK
कुर्दिस्तान		0		0
नामक		UNK		UNK
पार्टी		0		0
के		UNK		UNK
नेता		0		0
हैं		hE		hE
।		UNK		UNK
इराक		0		0
में		UNK		UNK
३०		0		0
जून		0		0
को		UNK		UNK
अंतरिम		UNK		UNK
सरकार		0		0
को		UNK		UNK
सत्ता		0		0
सौंपे		yA		yA
जाने		nA		nA
से		UNK		UNK
पूर्व		UNK		UNK
मारे		yA		yA
जाने		nA		nA
वाले		UNK		UNK
तलाबानी		0		UNK
तीसरे		UNK		UNK
प्रमुख		UNK		UNK
अधिकारी		0		0
हैं		hE		hE
।		UNK		UNK
एक		UNK		UNK
अन्य		UNK		UNK
घटना		0		0
में		UNK		UNK
रामदी		0		0
में		UNK		UNK
बुधवार		0		0
को		UNK		UNK
सड़क		0		0
किनारे		0		yA
हुए		yA		yA
बम		0		0
विस्फोट		0		0
में		UNK		UNK
एक		UNK		UNK
पुलिस		0		0
अधिकारी		0		0
की		UNK		UNK
मौत		0		0
हो		0		0
गई		yA1		yA1
और		UNK		UNK
दो		UNK		UNK
अन्य		0		UNK
घायल		UNK		UNK
हो		0		0
गए		yA1		yA1
।		UNK		UNK
अमरनाथ		0		0
गुफा		0		0
में		UNK		UNK
प्राकृतिक		UNK		UNK
रूप		0		0
से		UNK		UNK
बने		yA		yA
हिमलिंग		0		0
को		UNK		UNK
छह		UNK		UNK
महीनों		0		0
तक		UNK		UNK
सहेजने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
योजना		0		0
तैयार		UNK		UNK
की		yA		yA
जा		0		0
रही		yA		yA
है		hE		hE
।		UNK		UNK
श्री		0		0
अमरनाथ		0		0
श्राईन		0		0
बोर्ड		0		0
के		UNK		UNK
अध्यक्ष		0		0
और		UNK		UNK
जम्मू		0		0
-		UNK		UNK
कश्मीर		0		0
के		UNK		UNK
राज्यपाल		0		0
एस.		0		0
के.		0		0
सिन्हा		0		0
ने		UNK		UNK
शुक्रवार		0		0
को		UNK		UNK
पत्रकारों		0		0
को		UNK		UNK
बताया		yA		yA
कि		UNK		UNK
रक्षा		0		0
अनुसंधान		0		0
एवं		UNK		UNK
विकास		0		0
संगठन		0		0
(		UNK		UNK
डीआरडीओ		0		0
)		UNK		UNK
के		UNK		UNK
वैज्ञानिक		0		0
गुफा		0		0
के		UNK		UNK
अंदर		UNK		UNK
बर्फ		0		0
से		UNK		UNK
बने		yA		yA
शिवलिंग		0		0
को		UNK		UNK
सुरक्षित		UNK		UNK
रखने		nA		nA
के		UNK		UNK
तरीके		0		UNK
खोज		0		0
रहे		yA		yA
हैं		hE		hE
और		UNK		UNK
इस		0		0
पर		UNK		UNK
लगभग		UNK		UNK
५०		UNK		UNK
लाख		UNK		UNK
रुपये		0		0
खर्च		0		0
होने		nA		nA
का		UNK		UNK
अनुमान		0		0
है		hE		hE
।		UNK		UNK
सिन्हा		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
हिमलिंग		0		0
को		UNK		UNK
संरक्षित		UNK		UNK
करने		nA		nA
की		UNK		UNK
तकनीक		0		0
उसे		ko		ko
छह		UNK		UNK
महीने		0		0
तक		UNK		UNK
दर्शन		0		0
के		UNK		UNK
लिए		UNK		UNK
उपलब्ध		UNK		UNK
कराने		nA		nA
में		UNK		UNK
सहायक		UNK		UNK
होगी		gA		gA
।		UNK		UNK
उन्होंने		ne		ne
कहा		yA		yA
कि		UNK		UNK
वर्तमान		0		UNK
समय		0		0
में		UNK		UNK
दो		UNK		UNK
तीन		UNK		UNK
सप्ताह		0		0
के		UNK		UNK
लिए		UNK		UNK
ही		UNK		UNK
दर्शन		0		0
हो		0		0
पाने		nA		nA
के		UNK		UNK
कारण		UNK		UNK
कई		UNK		UNK
बार		0		0
तीर्थ		0		0
-		UNK		UNK
यात्रियों		0		0
को		UNK		UNK
निराश		UNK		UNK
होकर		kara		kara
लौटना		nA		nA
पड़ता		wA		wA
है		hE		hE
और		UNK		UNK
कम		UNK		UNK
अवधि		0		0
के		UNK		UNK
कारण		UNK		UNK
यात्रा		0		0
में		UNK		UNK
भीड़		0		0
अचानक		UNK		UNK
बढ़		0		0
जाती		wA		wA
है		hE		hE
।		UNK		UNK
सिन्हा		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
तीर्थ		0		0
यात्री		0		0
की		UNK		UNK
उपस्थिति		0		0
और		UNK		UNK
मौसम		0		0
के		UNK		UNK
कारण		UNK		UNK
उत्पन्न		UNK		UNK
गर्मी		0		0
से		UNK		UNK
भी		UNK		UNK
हिमलिंग		0		0
के		UNK		UNK
पिघलने		nA		nA
की		UNK		UNK
वजह		UNK		UNK
से		UNK		UNK
सभी		UNK		UNK
लोग		0		0
दर्शन		0		0
नहीं		UNK		UNK
कर		0		0
पाते		wA		wA
।		UNK		UNK
सिन्हा		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
उनकी		kA		kA
योजना		0		0
है		hE		hE
कि		UNK		UNK
केंद्र		0		0
या		UNK		UNK
राज्य		0		0
सरकार		0		0
की		UNK		UNK
मदद		0		0
के		UNK		UNK
बिना		UNK		UNK
हिमलिंग		0		0
की		UNK		UNK
संरक्षा		0		0
और		UNK		UNK
तीर्थ		0		0
-		UNK		UNK
यात्रियों		0		0
की		UNK		UNK
सुविधा		0		0
पर		UNK		UNK
२०		UNK		UNK
करोड़		UNK		UNK
रुपये		0		0
खर्च		0		0
किए		yA		yA
जाएँ		eM		eM
।		UNK		UNK
सत्तारूढ़		UNK		UNK
यूपीए		0		0
सरकार		0		0
को		UNK		UNK
बाहर		UNK		UNK
से		UNK		UNK
समर्थन		0		0
दे		0		0
रही		yA		yA
मार्क्सवादी		UNK		UNK
कम्युनिस्ट		0		0
पार्टी		0		0
(		UNK		UNK
माकपा		0		0
)		UNK		UNK
ने		UNK		UNK
भारत		0		0
की		UNK		UNK
विदेश		0		0
नीति		0		0
को		UNK		UNK
बाहरी		UNK		UNK
दबावों		0		0
से		UNK		UNK
स्वतंत्र		UNK		UNK
रखे		yA		yA
जाने		nA		nA
की		UNK		UNK
वकालत		0		0
की		yA		yA
है		hE		hE
।		UNK		UNK
यूपीए		0		0
और		UNK		UNK
वाम		0		0
दलों		0		0
की		UNK		UNK
समन्वय		0		UNK
समिति		0		0
की		UNK		UNK
महत्वपूर्ण		UNK		UNK
बैठक		0		0
सोमवार		0		0
को		UNK		UNK
संसद		0		0
के		UNK		UNK
शीतकालीन		UNK		UNK
सत्र		0		0
से		UNK		UNK
ठीक		UNK		UNK
दो		UNK		UNK
दिन		0		0
पहले		UNK		UNK
होगी		gA		gA
।		UNK		UNK
वाम		0		0
दल		0		0
तीखे		UNK		UNK
तेवरों		0		0
के		UNK		UNK
साथ		UNK		UNK
सरकार		0		0
के		UNK		UNK
समक्ष		UNK		UNK
ईरान		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		0		0
,		UNK		UNK
राजग		0		0
शासन		0		0
के		UNK		UNK
दौरान		UNK		UNK
तेल		0		0
सौदे		0		0
और		UNK		UNK
महिला		0		0
आरक्षण		0		0
के		UNK		UNK
मुद्दे		0		0
उठाएँगे		gA		gA
।		UNK		UNK
हैदराबाद		0		0
में		UNK		UNK
एक		UNK		UNK
सम्मेलन		0		0
के		UNK		UNK
दौरान		UNK		UNK
यूपीए		0		0
सरकार		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
मोर्चा		0		0
खोलते		wA		wA
हुए		yA		yA
माकपा		0		0
महासचिव		0		0
प्रकाश		0		0
करात		0		0
ने		UNK		UNK
रविवार		0		0
को		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वाम		0		0
दलों		0		0
का		UNK		UNK
मानना		nA		nA
है		hE		hE
कि		UNK		UNK
विदेश		0		0
नीति		0		0
स्वतंत्र		UNK		UNK
होनी		nA		nA
चाहिए		0		0
।		UNK		UNK
अगर		UNK		UNK
केंद्र		0		0
ईरान		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		0		0
करना		nA		nA
चाहता		wA		wA
है		hE		hE
तो		UNK		UNK
उसे		ko		ko
बिना		UNK		UNK
किसी		0		0
बाहरी		UNK		UNK
दबाव		0		0
के		UNK		UNK
देश		0		0
हित		0		0
को		UNK		UNK
ध्यान		0		0
में		UNK		UNK
रखकर		kara		kara
गंभीरता		0		0
से		UNK		UNK
विचार		0		0
करना		nA		nA
चाहिए		0		0
।		UNK		UNK
बिना		UNK		UNK
लाग		0		0
-		UNK		UNK
लपेट		0		0
करात		0		0
ने		UNK		UNK
यूपीए		0		0
से		UNK		UNK
ईरान		0		0
के		UNK		UNK
परमाणु		0		0
मुद्दे		0		0
पर		UNK		UNK
इस		UNK		UNK
माह		0		0
के		UNK		UNK
आखिर		0		0
में		UNK		UNK
होने		nA		nA
वाली		UNK		UNK
आईएईए		0		0
की		UNK		UNK
बैठक		0		0
के		UNK		UNK
संबंध		UNK		0
में		UNK		UNK
अपना		0		0
रुख		0		0
स्पष्ट		UNK		UNK
करने		nA		nA
को		UNK		UNK
कहा		yA		yA
।		UNK		UNK
सम्मेलन		0		0
में		UNK		UNK
अन्य		UNK		UNK
वक्ताओं		0		0
ने		UNK		UNK
भी		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
यूपीए		0		0
को		UNK		UNK
स्वतंत्र		UNK		UNK
विदेश		0		0
नीति		0		0
के		UNK		UNK
प्रति		UNK		UNK
प्रतिबद्ध		UNK		UNK
होना		nA		nA
चाहिए		0		0
।		UNK		UNK
उनका		kA		kA
कहना		nA		nA
है		hE		hE
कि		UNK		UNK
परमाणु		0		0
मुद्दे		0		0
पर		UNK		UNK
ईरान		0		0
को		UNK		UNK
अलग		UNK		UNK
-		UNK		UNK
थलग		UNK		UNK
करने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
अमेरिका		0		0
ने		UNK		UNK
भारत		0		0
के		UNK		UNK
समर्थन		0		0
के		UNK		UNK
अभियान		0		0
का		UNK		UNK
एक		UNK		UNK
मसौदा		0		0
तैयार		UNK		UNK
कर		0		0
लिया		yA		yA
है		hE		hE
।		UNK		UNK
करात		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
इस		UNK		UNK
प्रस्ताव		0		0
पर		UNK		UNK
यूपीए		0		0
को		UNK		UNK
अपना		0		0
रुख		0		0
स्पष्ट		UNK		UNK
करना		nA		nA
होगा		gA		gA
और		UNK		UNK
विदेश		0		0
नीति		0		0
को		UNK		UNK
देश		0		0
हित		0		0
में		UNK		UNK
तैयार		UNK		UNK
करना		nA		nA
होगा		gA		gA
।		UNK		UNK
उन्होंने		ne		ne
कहा		yA		yA
कि		UNK		UNK
७०		UNK		UNK
फीसदी		0		0
तेल		0		0
आयात		0		0
करने		nA		nA
वाले		UNK		UNK
भारत		0		0
को		UNK		UNK
ईरान		0		0
से		UNK		UNK
अच्छे		UNK		UNK
संबंध		0		0
बरक़रार		UNK		UNK
रखने		nA		nA
चाहिए		0		0
।		UNK		UNK
करात		0		0
के		UNK		UNK
खुले		UNK		UNK
आम		UNK		UNK
विरोध		0		0
जताने		nA		nA
से		UNK		UNK
जाहिर		UNK		UNK
हो		0		0
गया		yA1		yA1
है		hE		hE
कि		UNK		UNK
शनिवार		0		0
को		UNK		UNK
दिल्ली		0		0
में		UNK		UNK
यूपीए		0		0
के		UNK		UNK
साथ		UNK		UNK
वाम		0		0
दलों		0		0
की		UNK		UNK
समन्वय		0		UNK
समिति		0		0
की		UNK		UNK
बैठक		0		0
निष्कंटक		UNK		0
नहीं		UNK		UNK
होने		nA		nA
वाली		UNK		yA
।		UNK		UNK
इस		UNK		UNK
बैठक		0		0
में		UNK		UNK
देश		0		0
की		UNK		UNK
विदेश		0		0
नीति		0		0
के		UNK		UNK
अलावा		UNK		UNK
भी		UNK		UNK
कई		UNK		UNK
अन्य		UNK		UNK
मुद्दे		0		0
उठाए		yA		yA
जाएँगे		gA		gA
।		UNK		UNK
मसलन		UNK		0
,		UNK		UNK
कश्मीर		0		0
में		UNK		UNK
जारी		UNK		UNK
आतंकवाद		0		0
,		UNK		UNK
महँगाई		0		0
,		UNK		UNK
NULL		UNK		UNK
कृषि		0		0
क्षेत्र		0		0
का		UNK		UNK
संकट		0		0
आदि		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
वाम		0		0
दल		0		0
सरकार		0		0
को		UNK		UNK
कुछ		UNK		UNK
विधेयक		0		0
लाने		nA		nA
में		UNK		UNK
हो		0		0
रही		yA		yA
देरी		0		0
पर		UNK		UNK
भी		UNK		UNK
घेराबंदी		0		0
करेंगे		gA		gA
।		UNK		UNK
वाम		0		0
दलों		0		0
का		UNK		UNK
मानना		nA		nA
है		hE		hE
कि		UNK		UNK
महिला		0		0
आरक्षण		0		0
विधेयक		0		0
और		UNK		UNK
अनुसूचित		UNK		UNK
जनजाति		0		0
(		UNK		UNK
वन		0		0
अधिकार		0		0
)		UNK		UNK
विधेयक		0		0
संसद		0		0
के		UNK		UNK
इस		UNK		UNK
सत्र		0		0
में		UNK		UNK
जरूर		UNK		UNK
लाए		yA		yA
जाने		nA		nA
चाहिए		0		0
।		UNK		UNK
पर		UNK		UNK
मुख्य		UNK		UNK
मुद्दा		0		0
विदेश		0		0
नीति		0		0
ही		UNK		UNK
रहने		nA		nA
की		UNK		UNK
संभावना		0		0
है		hE		hE
।		UNK		UNK
प्रधानमंत्री		0		0
के		UNK		UNK
आधिकारिक		UNK		UNK
निवास		0		0
पर		UNK		UNK
होने		nA		nA
वाली		UNK		UNK
समन्वय		0		0
समिति		0		0
की		UNK		UNK
बैठक		0		0
में		UNK		UNK
यूपीए		0		0
का		UNK		UNK
प्रतिनिधित्व		0		0
प्रधानमंत्री		0		0
मनमोहन		0		0
सिंह		0		0
,		UNK		UNK
यूपीए		0		0
अध्यक्ष		0		0
सोनिया		0		0
गांधी		0		0
,		UNK		UNK
NULL		UNK		UNK
मंत्रिमंडल		0		0
के		UNK		UNK
वरिष्ठ		UNK		UNK
मंत्री		0		0
करेंगे		gA		gA
।		UNK		UNK
वहीं		UNK		UNK
वाम		0		0
नेताओं		0		0
में		UNK		UNK
हरकिशन		0		0
सिंह		0		0
सुरजीत		0		0
,		UNK		UNK
प्रकाश		0		0
करात		0		0
,		UNK		UNK
एबी		0		UNK
बर्धन		0		0
,		UNK		UNK
डी.		0		0
राजा		0		0
,		UNK		UNK
अबनी		0		0
रॉय		0		0
और		UNK		UNK
देबदत्त		0		0
बिस्वास		0		0
मौजूद		UNK		UNK
होंगे		gA		gA
।		UNK		UNK
चिंता		0		0
से		UNK		UNK
केंद्र		0		0
को		UNK		UNK
आगाह		UNK		0
भी		UNK		UNK
कर		0		0
दिया		yA		yA
गया		yA1		yA1
NULL		UNK		UNK
उत्तर		0		0
प्रदेश		0		0
में		UNK		UNK
अगले		UNK		UNK
कुछ		UNK		UNK
माह		0		0
में		UNK		UNK
विधानसभा		0		0
चुनाव		0		0
भी		UNK		UNK
होने		nA		nA
हैं		hE		hE
।		UNK		UNK
संगम		0		0
में		UNK		UNK
जल		0		0
प्रदूषण		0		0
से		UNK		UNK
श्रद्धालुओं		0		0
के		UNK		UNK
नाराज		UNK		UNK
होने		nA		nA
की		UNK		UNK
आशंका		0		0
को		UNK		UNK
देखते		wA		wA
हुए		yA		yA
राज्य		0		0
सरकार		0		0
ने		UNK		UNK
केंद्र		0		0
से		UNK		UNK
अनुरोध		0		0
किया		yA		yA
था		WA		WA
कि		UNK		UNK
वह		0		0
हरियाणा		0		0
,		UNK		UNK
दिल्ली		0		0
,		UNK		UNK
और		UNK		UNK
उत्तरांचल		0		0
से		UNK		UNK
गंगा		0		gA
और		UNK		UNK
यमुना		0		0
में		UNK		UNK
ज्यादा		UNK		UNK
पानी		0		0
छोड़ने		nA		nA
को		UNK		UNK
कहे		eM		yA
,		UNK		UNK
जिससे		se		se
कि		UNK		UNK
अर्धकुंभ		0		0
के		UNK		UNK
दौरान		UNK		UNK
संगम		0		0
में		UNK		UNK
नहाने		nA		0
लायक		UNK		0
साफ		UNK		UNK
पानी		0		0
मिल		0		0
सके		eM		eM
।		UNK		UNK
राज्य		0		0
सरकार		0		0
को		UNK		UNK
भय		0		UNK
है		hE		hE
कि		UNK		UNK
कहीं		UNK		UNK
साधु		0		UNK
-		UNK		UNK
संत		0		0
प्रदूषित		UNK		UNK
जल		0		0
में		UNK		UNK
स्नान		0		0
करने		nA		nA
को		UNK		UNK
लेकर		kara		kara
बवाल		0		0
न		UNK		UNK
मचा		0		0
दें		eM		eM
।		UNK		UNK
इस		UNK		UNK
चिंता		0		0
से		UNK		UNK
केंद्र		0		0
को		UNK		UNK
आगाह		UNK		0
भी		UNK		UNK
कर		0		0
दिया		yA		yA
गया		yA1		yA1
,		UNK		UNK
लेकिन		UNK		UNK
केंद्र		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वह		0		0
संबंधित		UNK		UNK
राज्यों		0		0
की		UNK		UNK
बैठक		0		0
ही		UNK		UNK
बुला		0		0
सकता		wA		wA
है		hE		hE
,		UNK		UNK
NULL		UNK		UNK
बाकी		UNK		UNK
उसके		kA		kA
अधिकार		0		0
में		UNK		UNK
नहीं		UNK		UNK
है		hE		hE
।		UNK		UNK
राज्य		0		0
सरकार		0		0
को		UNK		UNK
टिहरी		0		UNK
बांध		0		0
से		UNK		UNK
भी		UNK		UNK
ज्यादा		UNK		UNK
पानी		0		0
मिलने		nA		nA
की		UNK		UNK
उम्मीद		0		0
नहीं		UNK		UNK
है		hE		hE
।		UNK		UNK
पानी		0		0
की		UNK		UNK
कमी		0		0
से		UNK		UNK
खुद		UNK		UNK
इस		UNK		UNK
बांध		0		0
के		UNK		UNK
तीन		UNK		UNK
में		UNK		UNK
से		UNK		UNK
दो		UNK		UNK
बिजली		0		0
प्लांट		0		0
बंद		UNK		UNK
करने		nA		nA
पड़े		yA		UNK
हैं		hE		hE
।		UNK		UNK
यहां		UNK		UNK
रोजाना		UNK		nA
भागीरथी		0		0
से		UNK		UNK
150		UNK		UNK
घनमीटर		0		0
पानी		0		0
छोड़ा		yA		yA
जा		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
टिहरी		0		0
परियोजना		0		0
के		UNK		UNK
एक		UNK		UNK
अधिकारी		0		0
के		UNK		UNK
मुताबिक		UNK		UNK
बांध		0		0
का		UNK		UNK
जल		0		0
स्तर		0		0
लगातार		UNK		UNK
घट		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
इसलिए		UNK		UNK
ज्यादा		UNK		UNK
पानी		0		0
छोड़		0		UNK
पाना		nA		nA
संभव		UNK		UNK
नहीं		UNK		UNK
है		hE		hE
।		UNK		UNK
बांध		0		0
बनने		nA		nA
से		UNK		UNK
पहले		UNK		UNK
यानि		UNK		UNK
पिछले		UNK		UNK
साल		0		0
इन		UNK		UNK
दिनों		0		0
भागीरथी		0		0
से		UNK		UNK
रोजाना		UNK		0
50		UNK		UNK
घनमीटर		0		0
जल		0		0
प्रवाहित		UNK		UNK
होता		wA		wA
था		WA		WA
।		UNK		UNK
यानि		UNK		UNK
टिहरी		0		0
से		UNK		UNK
अब		UNK		UNK
लगभग		UNK		UNK
तिगुना		UNK		0
जल		0		0
मिलने		nA		nA
पर		UNK		UNK
भी		UNK		UNK
संगम		0		0
का		UNK		UNK
प्रदूषण		0		0
साफ		UNK		UNK
नहीं		UNK		UNK
हो		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
अप्रैल		0		0
के		UNK		UNK
बाद		UNK		UNK
जब		UNK		UNK
हिमालय		0		0
में		UNK		UNK
बर्फ		0		0
गलने		nA		nA
लगेगी		gA		gA
तब		UNK		UNK
बांध		0		0
में		UNK		UNK
जल		0		0
स्तर		0		0
बढ़ने		nA		nA
की		UNK		UNK
संभावना		0		0
है		hE		hE
।		UNK		UNK
इसलिए		UNK		UNK
अब		UNK		UNK
टिहरी		0		0
बांध		0		0
से		UNK		UNK
ज्यादा		UNK		UNK
पानी		0		0
मिलने		nA		nA
की		UNK		UNK
कोई		0		0
उम्मीद		0		0
नहीं		UNK		UNK
है		hE		hE
,		UNK		UNK
जबकि		UNK		UNK
दिल्ली		0		0
और		UNK		UNK
हरियाणा		0		0
,		UNK		UNK
यमुना		0		0
के		UNK		UNK
पानी		0		0
में		UNK		UNK
से		UNK		UNK
अपना		0		0
हिस्सा		0		0
छोड़ने		nA		nA
को		UNK		UNK
राजी		UNK		UNK
नहीं		UNK		UNK
हैं		hE		hE
।		UNK		UNK
इसका		kA		kA
खामियाजा		0		0
इन		UNK		UNK
नदियों		0		0
के		UNK		UNK
किनारे		0		0
रहने		nA		nA
वाले		UNK		UNK
40		UNK		UNK
करोड़		UNK		UNK
लोगों		0		0
को		UNK		UNK
जल		0		0
जनित		UNK		UNK
बीमारियों		0		0
के		UNK		UNK
रूप		UNK		UNK
में		UNK		UNK
भुगतना		nA		nA
पड़		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
सुरक्षा		0		0
बलों		0		0
ने		UNK		UNK
सोमवार		0		0
को		UNK		UNK
अलग		UNK		UNK
-		UNK		UNK
अलग		UNK		UNK
स्थान		0		0
पर		UNK		UNK
हुई		yA		yA
मुठभेड़		0		0
में		UNK		UNK
हरकत		0		0
-		UNK		UNK
उल		0		0
-		UNK		UNK
जेहादी		0		0
इस्लामी		UNK		0
के		UNK		UNK
एक		UNK		UNK
स्वयंभू		UNK		UNK
जिला		0		0
कमांडर		0		0
समेत		UNK		UNK
तीन		UNK		UNK
आतंकियों		0		0
को		UNK		UNK
मार		0		0
गिराया		yA		yA
।		UNK		UNK
जवानों		0		0
ने		UNK		UNK
पीडीपी		0		0
के		UNK		UNK
कार्य		0		0
-		UNK		UNK
कर्ता		0		0
की		UNK		UNK
हत्या		0		0
में		UNK		UNK
शामिल		UNK		UNK
दो		UNK		UNK
आतंकियों		0		0
को		UNK		UNK
भी		UNK		UNK
गिरफ्तार		UNK		UNK
किया		yA		yA
है		hE		hE
।		UNK		UNK
हवलदार		0		0
जय		0		0
सिंह		0		0
का		UNK		UNK
शव		0		0
अरुणाचल		0		0
प्रदेश		0		0
भेज		0		0
दिया		yA		yA
गया		yA1		yA1
है		hE		hE
।		UNK		UNK
पुलिस		0		0
सूत्रों		0		0
के		UNK		UNK
अनुसार		UNK		UNK
,		UNK		UNK
अनंतनाग		0		0
जिले		0		0
के		UNK		UNK
वरनहाल		0		UNK
गाँव		0		0
में		UNK		UNK
सेना		0		0
और		UNK		UNK
पुलिस		0		0
के		UNK		UNK
संयुक्त		UNK		UNK
अभियान		0		0
के		UNK		UNK
दौरान		UNK		UNK
मुठभेड़		0		0
में		UNK		UNK
हरकत		0		0
-		UNK		UNK
उल		0		0
-		UNK		UNK
जेहाद		0		0
का		UNK		UNK
कमांडर		0		0
मोहम्मद		0		0
रफीक़		0		0
मारा		yA		yA
गया		yA1		yA1
।		UNK		UNK
राष्ट्रीय		UNK		UNK
राइफल्स		0		0
के		UNK		UNK
जवानों		0		0
ने		UNK		UNK
बड़गाम		0		0
जिले		0		0
से		UNK		UNK
लश्कर		0		0
के		UNK		UNK
दो		UNK		UNK
आतंकियों		0		0
फारूक		0		0
अहमद		0		0
बेग		0		0
और		UNK		UNK
अब्दुल		0		0
राशिद		0		0
डार		0		0
को		UNK		UNK
गिरफ्तार		UNK		UNK
किया		yA		yA
।		UNK		UNK
सुरक्षा		0		0
बलों		0		0
ने		UNK		UNK
राजोरी		0		0
जिले		0		0
के		UNK		UNK
कुटगली		0		0
वन		0		0
क्षेत्र		0		0
से		UNK		UNK
लश्कर		0		0
के		UNK		UNK
एक		UNK		UNK
कमांडर		0		0
का		UNK		UNK
शव		0		0
बरामद		UNK		UNK
किया		yA		yA
।		UNK		UNK
आरएस		0		0
पुरा		0		0
सेक्टर		0		0
में		UNK		UNK
जवानों		0		0
ने		UNK		UNK
एक		UNK		UNK
घुसपैठिए		0		0
को		UNK		UNK
मार		0		0
गिराया		yA		yA
।		UNK		UNK
पुंछ		0		0
जिले		0		0
में		UNK		UNK
आतंकियों		0		0
द्वारा		UNK		UNK
लगाए		yA		yA
गए		yA1		yA1
आईइडी		0		0
विस्फोट		0		0
में		UNK		UNK
सेना		0		0
का		UNK		UNK
एक		UNK		UNK
जवान		0		0
घायल		UNK		UNK
हो		0		0
गया		yA1		yA1
।		UNK		UNK
सर्दियों		0		0
के		UNK		UNK
कदमों		0		0
की		UNK		UNK
आहट		0		0
को		UNK		UNK
महसूस		UNK		UNK
करते		wA		wA
हुए		yA		yA
पर्यटन		0		0
तंत्र		0		0
में		UNK		UNK
ऊर्जा		0		0
का		UNK		UNK
संचार		0		0
होने		nA		nA
लगा		0		yA
है		hE		hE
।		UNK		UNK
गर्मियों		0		0
में		UNK		UNK
पहाड़ों		0		0
की		UNK		UNK
ठंडी		UNK		0
हवाएं		0		0
लुभाती		wA		wA
हैं		hE		hE
तो		UNK		UNK
,		UNK		UNK
सर्दियों		0		0
में		UNK		UNK
बर्फ		0		0
के		UNK		UNK
साथ		UNK		UNK
चटख		UNK		0
धूप		0		0
भी		UNK		UNK
सैलानियों		0		0
को		UNK		UNK
उत्तरांचल		0		0
की		UNK		UNK
ओर		UNK		UNK
चुबंक		0		0
की		UNK		UNK
तरह		UNK		UNK
खींचने		nA		nA
का		UNK		UNK
काम		0		0
करती		wA		wA
है		hE		hE
।		UNK		UNK
सर्दियों		0		0
के		UNK		UNK
दौरान		UNK		UNK
जहां		UNK		UNK
देश		0		0
के		UNK		UNK
मैदानी		UNK		UNK
इलाके		0		0
कोहरे		0		0
की		UNK		UNK
मोटी		UNK		0
परतों		0		0
में		UNK		UNK
कसमसाते		wA		wA
हुए		yA		yA
शीत		UNK		0
लहर		0		0
की		UNK		UNK
नुकीली		UNK		UNK
बरछियों		0		0
से		UNK		UNK
जूझ		0		0
रहे		yA		yA
होते		wA		wA
हैं		hE		hE
,		UNK		UNK
ठीक		UNK		UNK
उसी		UNK		UNK
वक्त		0		0
पहाड़ों		0		0
में		UNK		UNK
चटख		UNK		0
धूप		0		0
का		UNK		UNK
नजारा		0		0
किसी		0		0
आश्चर्यजनक		UNK		UNK
खूबसूरत		UNK		UNK
अहसास		0		0
से		UNK		UNK
कम		UNK		UNK
नहीं		UNK		UNK
होता		wA		wA
।		UNK		UNK
गंगनानी		0		0
के		UNK		UNK
मुख्य		UNK		UNK
प्रबंधक		0		0
(		UNK		UNK
पर्यटन		0		0
)		UNK		UNK
