Word		Original_feature		Predicted_feature
तरह		o		o
के		o		o
समझौते		o		o
की		o		o
संभावना		o		o
से		UNK		UNK
इन्कार		d		d
किया		UNK		UNK
।		UNK		UNK
अली		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
इब्राहिम		o		o
और		UNK		UNK
अन्य		o		o
विधायकों		o		o
के		o		o
निष्कासन		o		o
का		d		d
मामला		d		d
पार्टी		o		o
की		o		o
अनुशासन		d		d
समिति		o		o
के		UNK		UNK
सामने		d		d
अभी		d		d
भी		UNK		UNK
लंबित		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सुरक्षा		d		d
बलों		o		o
को		UNK		UNK
भाजपा		o		o
और		UNK		UNK
विहिप		o		o
के		o		o
बंद		o		o
के		UNK		UNK
मद्देनजर		UNK		UNK
भी		UNK		UNK
सतर्क		UNK		UNK
रहने		o		o
को		UNK		UNK
कहा		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
दिल्ली		o		o
में		UNK		UNK
झंडेवाला		d		d
स्थित		o		o
आरएसएस		o		o
के		o		o
मुख्यालय		o		o
और		UNK		UNK
मंदिरों		o		o
के		UNK		UNK
नजदीक		d		d
सुरक्षा		d		d
बढ़ा		UNK		UNK
दी		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
बाबरी		d		d
मस्जिद		d		d
विध्वंस		o		o
के		UNK		UNK
बाद		d		d
सांप्रदायिक		o		o
दंगों		o		o
की		d		d
मार		d		d
झेल		UNK		UNK
चुके		UNK		UNK
मुंबई		o		o
में		UNK		UNK
भी		UNK		UNK
एहतियात		d		d
बरता		UNK		UNK
जा		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
पुलिस		d		d
कमिश्नर		d		d
एन.		d		d
रॉय		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
मंदिरों		o		o
और		UNK		UNK
धार्मिक		o		o
स्थलों		o		o
के		UNK		UNK
आसपास		d		d
सुरक्षा		o		o
के		d		d
विशेष		UNK		d
इंतजाम		d		d
किए		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
भाभा		d		d
एटॉमिक		d		o
रिसर्च		d		d
सेंटर		o		o
समेत		UNK		UNK
सभी		UNK		UNK
संवेदनशील		o		o
सरकारी		o		o
प्रतिष्ठानों		o		o
में		UNK		UNK
सुरक्षा		d		d
बढ़ा		UNK		UNK
दी		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
और		UNK		UNK
पुलिस		o		o
ने		UNK		UNK
गश्त		d		d
बढ़ा		UNK		UNK
दी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
राज्य		o		o
के		o		o
पुलिस		d		d
प्रमुख		o		o
एके		d		o
भार्गव		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
सभी		UNK		UNK
कमिश्नरों		o		o
और		UNK		UNK
जिला		d		d
पुलिस		d		d
प्रमुखों		o		o
को		UNK		UNK
एहतियात		d		d
बरतने		o		o
के		d		d
निर्देश		d		d
दिए		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
सूरत		o		o
में		UNK		UNK
जहां		UNK		d
आज		d		d
आरएसएस		o		o
की		d		d
बैठक		d		d
संपन्न		UNK		UNK
हुई		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
सुरक्षा		d		d
बढ़ा		UNK		UNK
दी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
कोलकाता		o		o
में		UNK		UNK
पश्चिम		d		d
बंगाल		o		o
के		o		o
मुख्यमंत्री		o		d
बुद्धदेव		d		d
भट्टाचार्य		o		o
ने		UNK		UNK
अयोध्या		o		o
में		UNK		UNK
हुए		UNK		UNK
हमले		o		o
की		d		d
निंदा		d		d
करते		UNK		UNK
हुए		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
पूरे		o		o
राज्य		o		o
में		UNK		UNK
सतर्कता		d		d
बढ़ा		UNK		UNK
दी		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
कोलकाता		o		o
के		o		o
एनएससी		d		o
बोस		d		d
हवाई		d		o
अड्डे		o		o
में		UNK		UNK
रेड		d		d
अलर्ट		d		d
घोषित		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
तमिलनाडु		o		o
के		o		o
पुलिस		d		d
महानिदेशक		o		o
एएक्स		d		d
एलेक्जेंडर		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
राज्य		o		o
में		UNK		UNK
स्थिति		d		d
शांतिपूर्ण		UNK		UNK
है		UNK		UNK
।		UNK		UNK
लेकिन		UNK		UNK
एहतियात		o		o
के		o		o
तौर		o		o
पर		UNK		UNK
सुरक्षा		d		d
बलों		o		o
को		UNK		UNK
सतर्क		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
पाकिस्तान		o		o
में		UNK		UNK
आयोजित		UNK		UNK
होने		o		o
वाले		o		o
दो		any		any
दिवसीय		o		o
सार्क		d		d
विदेश		d		d
मंत्रियों		o		o
के		o		o
सम्मेलन		o		o
में		UNK		UNK
हिस्सा		d		d
लेने		o		o
के		UNK		UNK
लिए		UNK		UNK
भारतीय		d		o
विदेश		d		d
मंत्री		d		o
के		d		o
नटवर		d		d
सिंह		d		d
सोमवार		o		o
को		UNK		UNK
एक		any		any
विशेष		o		o
विमान		o		o
से		UNK		UNK
इस्लामाबाद		o		o
के		UNK		UNK
लिए		UNK		UNK
रवाना		UNK		UNK
होंगे		UNK		UNK
।		UNK		UNK
संभावना		d		d
जताई		UNK		UNK
जा		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
वह		d		d
पाकिस्तान		o		o
में		UNK		UNK
पाँच		any		any
दिन		d		d
रहेंगे		UNK		UNK
और		UNK		UNK
इस		o		o
दौरान		d		d
वह		d		d
राष्ट्रपति		d		d
परवेज़		d		d
मुशर्रफ		o		o
से		UNK		UNK
दो		any		any
बार		d		d
मुलाक़ात		d		d
कर		UNK		UNK
सकते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
पाकिस्तानी		o		o
अधिकारियों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
,		UNK		UNK
विदेश		d		d
मंत्रियों		o		o
के		o		o
सम्मेलन		o		o
का		d		d
उद्घाटन		d		d
पाकिस्तान		o		o
के		d		o
अंतरिम		d		o
प्रधानमंत्री		d		d
शुजात		d		d
हुसैन		d		d
करेंगे		UNK		UNK
।		UNK		UNK
अधिकारियों		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
नटवर		d		d
सिंह		o		o
का		d		d
२०		d		d
जुलाई		o		o
को		UNK		UNK
सार्क		o		o
के		o		o
सात		any		any
देशों		o		o
के		o		o
विदेश		d		d
मंत्रियों		o		o
के		UNK		UNK
साथ		d		d
मुशर्रफ		o		o
से		UNK		UNK
मिलने		o		o
का		d		d
कार्यक्रम		d		d
है		UNK		UNK
।		UNK		UNK
उम्मीद		d		d
है		UNK		UNK
कि		UNK		UNK
जम्मू		d		d
-		UNK		UNK
कश्मीर		d		o
व		UNK		UNK
अन्य		o		o
महत्वपूर्ण		o		o
मुद्दों		o		o
समेत		UNK		UNK
भारत		d		d
-		UNK		UNK
पाक		d		d
वार्ता		d		d
प्रक्रिया		o		o
पर		UNK		UNK
विचार		d		d
-		UNK		UNK
विमर्श		o		d
हेतु		UNK		d
सिंह		d		d
बाद		o		o
में		UNK		UNK
मुशर्रफ		o		o
के		UNK		UNK
साथ		d		d
एक		any		any
अलग		o		d
बैठक		d		d
कर		UNK		UNK
सकते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
कांग्रेस		d		d
नेतृत्व		o		o
वाली		d		o
यूपीए		d		d
सरकार		d		o
और		UNK		UNK
मुशर्रफ		o		o
के		UNK		UNK
बीच		d		d
यह		d		d
पहला		d		d
राजनीतिक		d		d
सम्पर्क		d		d
होगा		UNK		UNK
।		UNK		UNK
इस्लामाबाद		o		o
में		UNK		UNK
सिंह		d		d
शुजात		d		d
हुसैन		o		o
के		UNK		UNK
अलावा		UNK		UNK
मनोनीत		o		d
प्रधानमंत्री		o		o
व		UNK		UNK
वित्त		d		d
मंत्री		d		d
शौकत		d		d
अजीज़		o		o
और		UNK		UNK
अपने		o		o
पाकिस्तानी		o		o
समकक्ष		o		d
खुर्शीद		d		d
महमद		d		d
कसूरी		o		o
से		UNK		UNK
भी		UNK		UNK
व्यापक		d		d
विचार		d		d
-		UNK		UNK
विमर्श		d		d
करेंगे		UNK		UNK
।		UNK		UNK
सिंह		d		d
१९८०		d		d
-		UNK		UNK
८२		o		o
के		UNK		UNK
दौरान		d		d
पाकिस्तान		o		o
में		UNK		UNK
भारत		o		o
के		d		d
राजदूत		d		UNK
थे		UNK		UNK
।		UNK		UNK
मनमोहन		d		d
सिंह		d		d
सरकार		o		o
के		o		o
सत्ता		o		o
में		UNK		UNK
आने		o		o
के		UNK		UNK
बाद		d		d
यह		d		d
उनकी		o		o
पहली		d		d
पाकिस्तान		d		d
यात्रा		d		d
होगी		UNK		UNK
।		UNK		UNK
बहरहाल		UNK		UNK
,		UNK		UNK
सिंह		d		d
सार्क		d		d
देशों		o		o
के		o		o
विदेश		d		d
मंत्रियों		o		o
के		UNK		UNK
साथ		d		d
भी		UNK		UNK
द्विपक्षीय		d		d
बैठक		d		d
कर		UNK		UNK
सकते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
अपने		o		o
व्यस्त		o		o
कार्यक्रम		o		o
के		UNK		UNK
बावजूद		UNK		UNK
सिंह		d		d
पाकिस्तान		o		o
में		UNK		UNK
भारत		o		o
के		o		o
उच्चायुक्त		o		d
शिवशंकर		d		d
मेनन		o		o
द्वारा		UNK		UNK
दिए		UNK		UNK
जाने		o		o
वाले		o		o
स्वागत		d		d
समारोह		o		o
में		UNK		UNK
भी		UNK		UNK
शामिल		UNK		UNK
होंगे		UNK		UNK
।		UNK		UNK
वाम		d		d
दलों		o		o
से		UNK		UNK
हरी		d		d
झंडी		d		d
मिलने		o		o
की		d		o
उम्मीद		o		o
में		UNK		UNK
सरकार		d		d
कुछ		UNK		UNK
गैर		d		UNK
नवरत्न		d		d
सार्वजनिक		o		o
क्षेत्र		o		o
की		o		o
कंपनियों		o		o
में		UNK		UNK
विनिवेश		d		d
करने		o		o
पर		UNK		UNK
विचार		d		d
कर		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
वित्त		d		d
मंत्री		d		d
पी.		d		d
चिदंबरम्		o		o
ने		UNK		UNK
कैबिनेट		d		d
बैठक		o		o
के		UNK		UNK
बाद		d		d
पत्रकारों		o		o
से		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
हम		d		d
वाम		d		d
दलों		o		o
से		UNK		UNK
विचार		d		d
-		UNK		UNK
विमर्श		d		d
कर		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
इस		o		o
मुद्दे		o		o
पर		UNK		UNK
भी		UNK		UNK
बात		d		d
-		UNK		UNK
चीत		d		d
जारी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
वाम		d		d
दलों		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
नवरत्न		d		o
कंपनियों		o		o
को		UNK		UNK
विनिवेश		d		d
प्रक्रिया		o		o
से		UNK		UNK
बाहर		d		d
रखा		UNK		UNK
जाना		UNK		UNK
चाहिए		UNK		UNK
और		UNK		UNK
जब		UNK		d
कभी		UNK		UNK
भी		UNK		UNK
फैसला		d		d
किया		UNK		UNK
जाता		UNK		UNK
है		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
हम		d		d
इसकी		o		o
घोषणा		d		d
करेंगे		UNK		UNK
।		UNK		UNK
बृहस्पतिवार		o		o
की		o		o
बैठक		o		o
में		UNK		UNK
विनिवेश		o		o
के		o		o
किसी		o		o
प्रस्ताव		o		o
पर		UNK		UNK
विचार		d		d
किए		UNK		UNK
जाने		o		o
से		UNK		UNK
इन्कार		d		d
करते		UNK		UNK
हुए		UNK		UNK
वित्त		d		d
मंत्री		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
बैठक		o		o
में		UNK		UNK
कुछ		UNK		UNK
फैसले		d		d
किए		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
,		UNK		UNK
लेकिन		UNK		UNK
क़ीमत		o		o
के		d		o
संवेदनशील		d		d
मसले		d		d
होने		o		o
की		o		o
वजह		o		o
से		UNK		UNK
इनकी		o		o
सही		o		o
समय		o		o
पर		UNK		UNK
घोषणा		d		d
की		UNK		UNK
जाएगी		UNK		UNK
।		UNK		UNK
चालू		o		o
वित्त		d		d
वर्ष		o		o
में		UNK		UNK
विनिवेश		d		d
किए		UNK		UNK
जाने		o		o
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
पूछे		UNK		UNK
जाने		o		o
पर		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
इससे		o		o
मिलने		o		o
वाला		d		d
धन		d		d
राष्ट्रीय		o		o
निवेश		d		d
कोष		o		o
में		UNK		UNK
जाएगा		UNK		UNK
और		UNK		UNK
इसे		o		o
बजटीय		o		o
प्रक्रिया		o		o
में		UNK		UNK
शामिल		UNK		UNK
नहीं		UNK		UNK
किया		UNK		UNK
जा		UNK		UNK
सकता		UNK		UNK
है		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
इसलिए		UNK		UNK
इसका		o		o
कोई		d		d
फर्क		d		d
नहीं		UNK		UNK
पड़ता		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इससे		o		o
पहले		d		d
भाकपा		d		d
नेता		o		o
ए.		d		d
बी.		d		d
बर्द्धन		o		o
के		UNK		UNK
साथ		d		d
बुधवार		o		o
को		UNK		UNK
वित्त		d		d
मंत्री		o		o
से		UNK		UNK
मुलाकात		d		d
कर		UNK		UNK
चुके		UNK		UNK
माकपा		d		d
महासचिव		d		d
प्रकाश		d		d
करात		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
वे		d		d
कुछ		UNK		UNK
विनिवेश		d		d
प्रस्तावों		o		o
पर		UNK		UNK
चर्चा		d		d
करना		d		d
चाहते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
हमने		o		o
उनकी		o		o
बात		d		d
सुनी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
अभी		d		d
कोई		d		d
फैसला		d		d
नहीं		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
माना		UNK		UNK
जा		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
बुधवार		o		o
की		o		o
बैठक		o		o
में		UNK		UNK
वाम		d		d
नेताओं		o		o
ने		UNK		UNK
कुछ		UNK		UNK
सार्वजनिक		o		o
क्षेत्र		o		o
की		o		o
कंपनियों		o		o
के		o		o
विनिवेश		o		o
को		UNK		UNK
लेकर		UNK		UNK
वित्त		d		d
मंत्री		o		o
से		UNK		UNK
बात		d		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
वित्त		d		d
मंत्री		o		o
से		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
विनिवेश		d		d
पब्लिक		d		d
ऑफर		o		o
के		UNK		UNK
जरिए		UNK		UNK
किया		UNK		UNK
जाएगा		UNK		UNK
।		UNK		UNK
वाम		d		d
दल		d		d
लाभ		d		d
कमाने		o		o
वाली		o		o
सार्वजनिक		o		o
क्षेत्र		o		o
की		o		o
कंपनियों		o		o
के		o		o
विनिवेश		o		o
का		d		d
विरोध		d		d
करते		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
,		UNK		UNK
लेकिन		UNK		UNK
उनका		o		o
कहना		d		d
है		UNK		UNK
कि		UNK		UNK
वे		d		d
गैर		d		UNK
नवरत्न		d		d
सार्वजनिक		o		o
क्षेत्र		o		o
की		o		o
कंपनियों		o		o
के		o		o
विनिवेश		o		o
पर		UNK		UNK
विचार		d		d
कर		UNK		UNK
सकती		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
बिहार		d		d
लोक		d		d
सेवा		d		d
आयोग		o		o
(		UNK		UNK
बीपीएससी		o		o
)		UNK		UNK
की		o		o
एक		any		any
परीक्षा		o		o
में		UNK		UNK
अनियमितता		d		d
बरतने		o		o
के		o		o
आरोप		o		o
में		UNK		UNK
आयोग		o		o
के		o		o
अध्यक्ष		o		o
रामसिंहासन		d		d
सिंह		o		o
,		UNK		UNK
उप		d		d
सचिव		o		o
,		UNK		UNK
सदस्य		o		o
और		UNK		UNK
छह		any		any
अन्य		o		o
कर्मचारियों		o		o
को		UNK		UNK
गिरफ्तार		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इन		o		o
लोगों		o		o
पर		UNK		UNK
वर्ष		d		d
2003		o		o
में		UNK		UNK
184		any		any
उम्मीदवारों		o		o
को		UNK		UNK
बिहार		d		d
प्रशासनिक		o		o
सेवा		o		o
(		UNK		UNK
बीएसएस		o		o
)		UNK		UNK
में		UNK		UNK
प्रोन्नत		UNK		d
करने		o		o
के		UNK		UNK
लिए		UNK		UNK
आयोजित		o		o
परीक्षा		o		o
में		UNK		UNK
गड़बड़ी		d		d
करने		o		o
का		d		d
आरोप		d		d
है		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
बृहस्पतिवार		o		o
को		UNK		UNK
राज्य		d		d
सतर्कता		d		d
निदेशालय		o		o
ने		UNK		UNK
बेली		d		d
रोड		d		d
स्थित		o		o
बीपीएससी		o		o
के		o		o
दफ्तर		o		o
से		UNK		UNK
नौ		any		any
लोगों		o		o
को		UNK		UNK
गिरफ्तार		UNK		UNK
किया		UNK		UNK
।		UNK		UNK
बाद		o		o
में		UNK		UNK
इन्हें		o		o
विशेष		o		o
जज		o		o
(		UNK		UNK
सतर्कता		d		o
)		UNK		UNK
राम		d		d
निवास		d		d
प्रसाद		o		o
की		o		o
अदालत		o		o
में		UNK		UNK
पेश		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
अदालत		o		o
ने		UNK		UNK
इन		o		o
सभी		o		o
को		UNK		UNK
10		d		d
जनवरी		o		o
तक		UNK		UNK
न्यायिक		o		o
हिरासत		o		o
में		UNK		UNK
भेज		UNK		UNK
दिया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सतर्कता		d		d
निदेशालय		o		o
के		o		o
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
बीपीएससी		o		o
के		o		o
अध्यक्ष		o		o
के		UNK		UNK
अलावा		UNK		UNK
उप		d		d
सचिव		o		d
सैयद		d		d
मासूम		d		d
अली		o		o
,		UNK		UNK
आयोग		o		o
के		o		o
सदस्य		o		d
शिव		d		d
बालक		d		d
चौधरी		o		d
,		UNK		UNK
लिपिक		o		d
कामता		d		d
प्रसाद		o		o
,		UNK		UNK
लाइब्रेरियन		o		d
संजीव		d		d
कुमार		o		o
,		UNK		UNK
कंप्यूटर		d		d
प्रोग्रामर		o		d
भानु		d		d
प्रकाश		o		o
और		UNK		UNK
विजय		d		d
कुमार		o		o
,		UNK		UNK
सेक्शन		d		d
ऑफिसर		o		d
रत्नेश		d		d
प्रसाद		o		o
और		UNK		UNK
सहायक		o		o
तेज		d		o
नारायण		d		d
सिंह		o		o
को		UNK		UNK
गिरफ्तार		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
सतर्कता		d		d
निदेशालय		o		o
के		d		o
हाथ		d		d
उम्मीदवारों		o		o
के		o		o
चयन		o		o
में		UNK		UNK
बरती		UNK		UNK
गई		UNK		UNK
अनियमितताओं		o		o
से		UNK		UNK
संबंधित		d		o
दस्तावेज		d		d
हाथ		d		d
लग		UNK		UNK
जाने		o		o
के		UNK		UNK
बाद		d		d
आरोपियों		o		o
को		UNK		UNK
गिरफ्तार		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
इन		o		o
पर		UNK		UNK
भ्रष्टाचार		d		d
निरोधक		d		o
कानून		o		o
के		UNK		UNK
अलावा		UNK		UNK
भारतीय		d		o
दंड		d		d
संहिता		o		o
की		d		d
धारा		d		d
420		o		any
,		UNK		UNK
467		o		d
,		UNK		UNK
468		o		o
और		UNK		UNK
470		o		o
के		UNK		o
अंतर्गत		UNK		UNK
गिरफ्तार		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सतर्कता		d		d
निदेशालय		o		o
की		o		o
टीम		o		o
ने		UNK		UNK
7		d		d
नवंबर		o		o
को		UNK		UNK
बीपीएससी		d		o
दफ्तर		o		o
में		UNK		UNK
छापेमारी		o		o
के		UNK		UNK
बाद		d		d
परीक्षा		o		o
से		UNK		UNK
संबंधित		o		o
दस्तावेज		o		o
को		UNK		UNK
अपने		o		o
कब्जे		o		o
में		UNK		UNK
ले		UNK		UNK
लिया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
इस		o		o
छापेमारी		o		o
के		UNK		UNK
दौरान		d		d
बीपीएससी		d		d
दफ्तर		o		o
के		o		o
कर्मचारियों		o		o
की		o		o
ओर		o		o
से		UNK		UNK
किसी		o		o
प्रकार		o		o
का		d		d
सहयोग		d		d
नहीं		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
इससे		o		o
पहले		d		d
आयोग		o		o
ने		UNK		UNK
सतर्कता		d		d
निदेशालय		o		o
को		UNK		UNK
जाँच		o		o
के		UNK		UNK
लिए		UNK		UNK
संबंधित		d		o
दस्तावेज		d		d
देने		o		o
से		UNK		UNK
मना		d		UNK
कर		UNK		UNK
दिया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
इसके		o		o
बाद		d		d
निदेशालय		o		o
ने		UNK		UNK
पटना		d		d
हाई		d		o
कोर्ट		o		o
का		d		d
दरवाजा		d		d
खटखटाया		UNK		UNK
।		UNK		UNK
अदालत		o		o
ने		UNK		UNK
बीपीएससी		o		o
को		UNK		UNK
जाँच		d		d
टीम		o		o
के		UNK		UNK
साथ		d		d
सहयोग		d		d
करने		o		o
और		UNK		UNK
सभी		UNK		UNK
संबंधित		d		o
दस्तावेज		d		d
सौंपने		o		o
के		d		d
आदेश		d		d
दिए		UNK		UNK
।		UNK		UNK
इससे		o		o
पहले		d		d
इस		o		o
परीक्षा		o		o
के		o		o
परिणाम		o		o
को		UNK		UNK
चुनौती		d		d
देते		UNK		UNK
हुए		UNK		UNK
कई		UNK		UNK
याचिकाएँ		d		d
दायर		UNK		UNK
की		UNK		UNK
गई		UNK		UNK
थीं		UNK		UNK
।		UNK		UNK
मामले		o		o
की		o		o
सुनवाई		o		o
के		UNK		UNK
दौरान		d		d
जस्टिस		d		d
एस.		d		d
के.		d		d
कटियार		o		o
ने		UNK		UNK
भी		UNK		UNK
जाँच		d		d
टीम		o		o
के		UNK		UNK
साथ		d		d
सहयोग		d		d
करने		o		o
के		UNK		UNK
लिए		UNK		UNK
कहा		UNK		UNK
था		UNK		UNK
।		UNK		UNK
याचिका		d		d
दायर		UNK		UNK
करने		o		o
वालों		o		o
ने		UNK		UNK
आयोग		o		o
पर		UNK		UNK
अनियमितता		d		d
बरतने		o		o
का		d		d
आरोप		d		d
लगाते		UNK		UNK
हुए		UNK		UNK
परीक्षा		o		o
को		UNK		UNK
रद्द		UNK		UNK
करने		o		o
और		UNK		UNK
फिर		UNK		UNK
से		UNK		UNK
परीक्षा		d		d
लेने		o		o
की		d		d
माँग		d		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
जम्मू		d		d
-		UNK		UNK
कश्मीर		o		o
के		o		o
मनोनीत		o		o
मुख्यमंत्री		o		d
गुलाम		d		d
नबी		d		d
आज़ाद		o		o
ने		UNK		UNK
कहा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
घाटी		o		o
में		UNK		UNK
शांति		d		d
बहाल		UNK		UNK
करना		d		UNK
उनके		o		o
सामने		d		d
सबसे		UNK		UNK
बड़ी		d		d
चुनौती		d		d
है		UNK		UNK
।		UNK		UNK
जिस		o		o
हीलिंग		d		d
टच		o		o
को		UNK		UNK
मुख्यमंत्री		d		d
मुफ्ती		d		d
मोहम्मद		d		d
सईद		o		o
से		UNK		UNK
जोड़ा		UNK		UNK
जा		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
,		UNK		UNK
वह		d		d
दरअसल		UNK		UNK
कांग्रेस		o		o
की		d		d
नीति		d		d
थी		UNK		UNK
।		UNK		UNK
उनकी		o		o
कोशिश		d		d
होगी		UNK		UNK
कि		UNK		UNK
सभी		UNK		UNK
पार्टियों		o		o
को		UNK		UNK
साथ		d		d
लेकर		UNK		UNK
रियासत		o		o
में		UNK		UNK
अमन		d		d
बहाल		UNK		UNK
करें		UNK		UNK
।		UNK		UNK
केंद्रीय		d		o
शहरी		d		d
विकास		d		d
मंत्री		d		d
गुलाम		d		d
नबी		d		d
आज़ाद		o		o
ने		UNK		UNK
शनिवार		o		o
को		UNK		UNK
पत्रकारों		o		o
से		UNK		UNK
अनौपचारिक		o		o
बात		d		d
-		UNK		UNK
चीत		o		o
में		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
वह		d		d
छोटा		d		d
मंत्रिमंडल		d		d
बनाना		d		d
चाहते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
पर		UNK		UNK
इसके		o		o
लिए		UNK		UNK
सहयोगी		o		o
दलों		o		o
पर		UNK		UNK
कोई		d		d
दबाव		d		d
नहीं		UNK		UNK
डाला		UNK		UNK
जाएगा		UNK		UNK
।		UNK		UNK
बकौल		UNK		UNK
उनके		o		o
,		UNK		UNK
रियासत		d		d
तीन		any		any
दर्जन		d		d
मंत्रियों		o		o
का		d		d
खर्चा		d		d
बर्दाश्त		d		UNK
नहीं		UNK		UNK
कर		UNK		UNK
सकती		UNK		UNK
।		UNK		UNK
इसलिए		UNK		UNK
मंत्रियों		o		o
की		d		o
संख्या		o		o
में		UNK		UNK
कटौती		d		d
जरूरी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आजाद		o		o
को		UNK		UNK
इस		o		o
बात		o		o
पर		UNK		UNK
भी		UNK		UNK
काफी		UNK		UNK
एतराज		d		UNK
है		UNK		UNK
कि		UNK		UNK
'		UNK		UNK
हीलिंग		d		d
टच		d		d
'		UNK		UNK
पॉलिसी		o		o
को		UNK		UNK
मुफ्ती		d		d
मोहम्मद		d		d
सईद		o		o
से		UNK		UNK
जोड़कर		UNK		UNK
देखा		UNK		UNK
जा		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
'		UNK		UNK
हीलिंग		d		d
टच		d		d
'		UNK		UNK
पॉलिसी		d		d
असल		o		o
में		UNK		UNK
कांग्रेस		o		o
की		d		d
देन		d		d
है		UNK		UNK
और		UNK		UNK
विधानसभा		d		d
चुनाव		d		d
घोषणा		o		o
में		UNK		UNK
इसका		o		o
वायदा		d		d
किया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आज़ाद		o		o
का		d		d
कहना		d		d
है		UNK		UNK
कि		UNK		UNK
घाटी		o		o
में		UNK		UNK
अमल		d		d
बहाल		UNK		UNK
करना		d		d
उनके		o		o
